week_ending,roi,name,dept,altitude,no2_weekly_mean,n_valid_days,log_no2
2020-03-15,santa_cruz,Santa Cruz,Santa Cruz,lowland,8.777001696420935e-06,7.0,-11.643375701074042
2020-03-22,santa_cruz,Santa Cruz,Santa Cruz,lowland,7.682305745817348e-06,3.0,-11.77659082854393
2020-03-29,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.244744270733272e-06,6.0,-11.591455354867069
2020-04-05,santa_cruz,Santa Cruz,Santa Cruz,lowland,8.992873717850614e-06,7.0,-11.619078103402188
2020-04-12,santa_cruz,Santa Cruz,Santa Cruz,lowland,7.579451302403636e-06,5.0,-11.790069748475792
2020-04-19,santa_cruz,Santa Cruz,Santa Cruz,lowland,8.406481335417412e-06,6.0,-11.686507562085955
2020-04-26,santa_cruz,Santa Cruz,Santa Cruz,lowland,7.302113489409518e-06,7.0,-11.8273467326153
2020-05-03,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.034031471790968e-06,4.0,-11.61451183703293
2020-05-10,santa_cruz,Santa Cruz,Santa Cruz,lowland,4.29693054204623e-06,5.0,-12.357609617591976
2020-05-17,santa_cruz,Santa Cruz,Santa Cruz,lowland,8.221986313158933e-06,6.0,-11.708698734150769
2020-05-24,santa_cruz,Santa Cruz,Santa Cruz,lowland,6.99794370623512e-06,5.0,-11.869894208315905
2020-05-31,santa_cruz,Santa Cruz,Santa Cruz,lowland,8.476122569275323e-06,7.0,-11.678257456917693
2020-06-07,santa_cruz,Santa Cruz,Santa Cruz,lowland,,2.0,
2020-06-14,santa_cruz,Santa Cruz,Santa Cruz,lowland,6.15912264756811e-06,6.0,-11.997576217905422
2020-06-21,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.714819097544356e-06,6.0,-11.541858096250666
2020-06-28,santa_cruz,Santa Cruz,Santa Cruz,lowland,4.494743965197931e-06,3.0,-12.31260185157444
2020-07-05,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.820920882742085e-06,4.0,-11.53099566374797
2020-07-12,santa_cruz,Santa Cruz,Santa Cruz,lowland,,2.0,
2020-07-19,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.75519944702943e-05,7.0,-10.950342969478493
2020-07-26,santa_cruz,Santa Cruz,Santa Cruz,lowland,8.429451113039573e-06,4.0,-11.683778899216291
2020-08-02,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.99489196772503e-05,6.0,-10.822335567610924
2020-08-09,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.449489015686842e-05,7.0,-10.617046027192082
2020-08-16,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.3060929565486251e-05,4.0,-11.245885260118577
2020-08-23,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.6496808315133735e-05,3.0,-10.53848627316404
2020-08-30,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.497264513604403e-05,7.0,-10.597729526722215
2020-09-06,santa_cruz,Santa Cruz,Santa Cruz,lowland,3.236859727758457e-05,7.0,-10.338321824990876
2020-09-13,santa_cruz,Santa Cruz,Santa Cruz,lowland,3.1019120679481045e-05,6.0,-10.380906747507376
2020-09-20,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.454554670323571e-05,4.0,-10.61498011719505
2020-09-27,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.708656593412423e-05,6.0,-10.51647267497742
2020-10-04,santa_cruz,Santa Cruz,Santa Cruz,lowland,3.070773311495791e-05,7.0,-10.390996042095464
2020-10-11,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.5761199558971612e-05,7.0,-11.05795936228313
2020-10-18,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.3715743207350266e-05,5.0,-11.196966245662638
2020-10-25,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.7445483551785527e-05,6.0,-10.956429765063344
2020-11-01,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.585092257591609e-05,6.0,-11.052282852652525
2020-11-08,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.5190666202700215e-05,6.0,-10.589037020839502
2020-11-15,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.6278966257139174e-05,4.0,-11.02563669712467
2020-11-22,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.1327015455111757e-05,5.0,-10.75553595767558
2020-11-29,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.6019360060157742e-05,6.0,-11.041712563429193
2020-12-06,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.01575398273311e-06,5.0,-11.616537068341202
2020-12-13,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.4300749591107501e-05,5.0,-11.155198603113671
2020-12-20,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.3254941858436767e-05,5.0,-11.231140104620174
2020-12-27,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.651988897976468e-05,7.0,-11.010945510247252
2021-01-03,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.1353566027297024e-05,6.0,-11.385978675956347
2021-01-10,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.766408059648306e-06,3.0,-11.536561809494227
2021-01-17,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.1189231109398899e-05,5.0,-11.40055875029803
2021-01-24,santa_cruz,Santa Cruz,Santa Cruz,lowland,6.105792849036511e-06,5.0,-12.006272590031779
2021-01-31,santa_cruz,Santa Cruz,Santa Cruz,lowland,,2.0,
2021-02-07,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.1807412676469396e-05,5.0,-11.346783030802097
2021-02-14,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.94646871128776e-06,3.0,-11.51829297317505
2021-02-21,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.871596204149807e-06,5.0,-11.525848994783077
2021-02-28,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.3375898208647821e-05,7.0,-11.2220561116503
2021-03-07,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.4369178703143064e-05,7.0,-11.150425013080568
2021-03-14,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.815873008712537e-06,6.0,-11.531509787812075
2021-03-21,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.0732406921492765e-05,3.0,-11.442242709469252
2021-03-28,santa_cruz,Santa Cruz,Santa Cruz,lowland,6.470543168555437e-06,6.0,-11.948250501111943
2021-04-04,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.1954062823403412e-05,5.0,-11.33443935214659
2021-04-11,santa_cruz,Santa Cruz,Santa Cruz,lowland,5.212550240152018e-06,5.0,-12.164441332487336
2021-04-18,santa_cruz,Santa Cruz,Santa Cruz,lowland,7.493529572009041e-06,5.0,-11.801470633514434
2021-04-25,santa_cruz,Santa Cruz,Santa Cruz,lowland,7.304838993294361e-06,3.0,-11.826973553621297
2021-05-02,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.093111705332067e-05,6.0,-11.423897060328182
2021-05-09,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.3360095569325803e-05,4.0,-11.22323823648871
2021-05-16,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.845368947408732e-05,5.0,-10.900246235974125
2021-05-23,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.4465047177978007e-05,4.0,-11.143775358015189
2021-05-30,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.0728638717073192e-05,5.0,-11.442593876371532
2021-06-06,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.02580269148787e-06,5.0,-11.615423116815252
2021-06-13,santa_cruz,Santa Cruz,Santa Cruz,lowland,,2.0,
2021-06-20,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.2250197494129243e-05,3.0,-11.309968499133761
2021-06-27,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.7115768001517316e-05,4.0,-10.975510413981741
2021-07-04,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.2635983919097071e-05,6.0,-11.278961947651307
2021-07-11,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.6372382278445442e-05,7.0,-11.019914650080361
2021-07-18,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.2759663298848058e-05,4.0,-11.269221667633392
2021-07-25,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.7676730319474433e-05,7.0,-10.943261454538984
2021-08-01,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.036407706481882e-05,5.0,-10.801738137565856
2021-08-08,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.803400028196491e-05,7.0,-10.482092488665446
2021-08-15,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.1760900074533597e-05,7.0,-10.735395773112613
2021-08-22,santa_cruz,Santa Cruz,Santa Cruz,lowland,3.066084856424967e-05,7.0,-10.392524008313586
2021-08-29,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.7709511617057545e-05,4.0,-10.493734824035123
2021-09-05,santa_cruz,Santa Cruz,Santa Cruz,lowland,3.287301501215996e-05,7.0,-10.322858449147535
2021-09-12,santa_cruz,Santa Cruz,Santa Cruz,lowland,3.088716811791609e-05,5.0,-10.385169731574416
2021-09-19,santa_cruz,Santa Cruz,Santa Cruz,lowland,3.204819209486413e-05,5.0,-10.34826978508523
2021-09-26,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.86278661556146e-05,7.0,-10.461129973395254
2021-10-03,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.7263911421555638e-05,7.0,-10.509946656238593
2021-10-10,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.1518691794673196e-05,5.0,-10.746588614728843
2021-10-17,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.125731567655746e-05,4.0,-10.758809454708064
2021-10-24,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.027280058699759e-05,6.0,-10.806230442910081
2021-10-31,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.931706320785992e-05,7.0,-10.43734084940522
2021-11-07,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.6606781007792628e-05,6.0,-11.00569945156758
2021-11-14,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.7533504874995807e-05,6.0,-10.951396943191572
2021-11-21,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.4256929609644677e-05,5.0,-10.626808224302815
2021-11-28,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.21037770174106e-05,6.0,-11.321993003871093
2021-12-05,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.2099496500882338e-05,4.0,-11.322346717724688
2021-12-12,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.9808719056531756e-05,5.0,-10.829388360801714
2021-12-19,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.5561292190228402e-05,4.0,-11.070723997017629
2021-12-26,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.4727971853868499e-05,5.0,-11.125762025098027
2022-01-02,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.1997949879078553e-05,7.0,-11.330774766181792
2022-01-09,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.6675049826514736e-05,7.0,-11.001596978070216
2022-01-16,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.5909138295594387e-05,7.0,-11.048616878263347
2022-01-23,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.101819229180208e-05,7.0,-11.415962806551786
2022-01-30,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.960112866608545e-05,5.0,-10.839923408381395
2022-02-06,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.625087247480954e-05,6.0,-11.027363959872314
2022-02-13,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.3708054719585437e-05,6.0,-11.197526962160532
2022-02-20,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.3361315812564735e-05,7.0,-11.223146905741068
2022-02-27,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.3893269457166753e-05,7.0,-11.1841060468106
2022-03-06,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.2558704762701281e-05,7.0,-11.285096526230618
2022-03-13,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.1204197899977525e-05,4.0,-11.39922203738989
2022-03-20,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.2938382331284456e-05,5.0,-11.255312289744596
2022-03-27,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.788125113179618e-06,5.0,-11.534340630162761
2022-04-03,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.35232046176354e-06,5.0,-11.579886067725957
2022-04-10,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.0700159422461581e-05,7.0,-11.445251917311932
2022-04-17,santa_cruz,Santa Cruz,Santa Cruz,lowland,5.440357631620255e-06,4.0,-12.12166575815061
2022-04-24,santa_cruz,Santa Cruz,Santa Cruz,lowland,8.500444163641498e-06,7.0,-11.675392141287166
2022-05-01,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.693702827347041e-06,5.0,-11.544034076329002
2022-05-08,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.549048585015919e-05,6.0,-11.075284538620073
2022-05-15,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.3002812306752455e-05,4.0,-11.250344892610325
2022-05-22,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.3274082665461528e-05,6.0,-11.229697095637398
2022-05-29,santa_cruz,Santa Cruz,Santa Cruz,lowland,5.355459102617362e-06,6.0,-12.137394124290843
2022-06-05,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.0443248493313023e-05,4.0,-11.469554865546188
2022-06-12,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.438325690934055e-05,4.0,-11.149445742488519
2022-06-19,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.3095121994534538e-05,7.0,-11.243270763932335
2022-06-26,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.557507233740919e-05,7.0,-11.069838848845095
2022-07-03,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.7151497996492397e-05,7.0,-10.973425041432579
2022-07-10,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.756190769623857e-05,6.0,-10.949778336920104
2022-07-17,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.4725456180583038e-05,3.0,-11.125932848900854
2022-07-24,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.800383750055805e-05,7.0,-10.924925628315375
2022-07-31,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.0785707600958833e-05,6.0,-10.781244942011448
2022-08-07,santa_cruz,Santa Cruz,Santa Cruz,lowland,,2.0,
2022-08-14,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.4686889925647216e-05,5.0,-10.609238227480795
2022-08-21,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.7625977655692305e-05,5.0,-10.946136740977822
2022-08-28,santa_cruz,Santa Cruz,Santa Cruz,lowland,3.7095357380233456e-05,6.0,-10.202018734180395
2022-09-04,santa_cruz,Santa Cruz,Santa Cruz,lowland,3.496920545209877e-05,5.0,-10.261042727990727
2022-09-11,santa_cruz,Santa Cruz,Santa Cruz,lowland,3.902730294366344e-05,6.0,-10.151249081294605
2022-09-18,santa_cruz,Santa Cruz,Santa Cruz,lowland,4.398091793251756e-05,4.0,-10.03175470146571
2022-09-25,santa_cruz,Santa Cruz,Santa Cruz,lowland,4.171431970901235e-05,6.0,-10.084666089809561
2022-10-02,santa_cruz,Santa Cruz,Santa Cruz,lowland,3.1265734164019474e-05,4.0,-10.372987815243436
2022-10-09,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.269695545538934e-05,6.0,-10.69327976337989
2022-10-16,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.4598486974536711e-05,4.0,-11.134592666501185
2022-10-23,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.1053731254584324e-05,6.0,-10.768432756794157
2022-10-30,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.888147985950732e-05,6.0,-10.8773290179295
2022-11-06,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.3676021187760675e-05,6.0,-11.199866536922503
2022-11-13,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.0235601315956682e-05,6.0,-10.808067063450514
2022-11-20,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.6254474721884416e-05,7.0,-11.02714231959462
2022-11-27,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.0724647728335066e-05,6.0,-10.784186854513909
2022-12-04,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.432644284774384e-05,7.0,-10.623946616225034
2022-12-11,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.9869291586987173e-05,6.0,-10.826335154427294
2022-12-18,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.8198100990017805e-05,6.0,-10.91419331053326
2022-12-25,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.294651433980466e-05,6.0,-11.254683968999023
2023-01-01,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.625836255982548e-05,7.0,-11.026903162493324
2023-01-08,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.3478266379484668e-05,5.0,-11.21443206761384
2023-01-15,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.0981037113057553e-05,4.0,-11.419340671602333
2023-01-22,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.0422927865842009e-05,7.0,-11.471502575902436
2023-01-29,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.133864208627269e-05,4.0,-11.38729401231333
2023-02-05,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.835526602216672e-06,5.0,-11.52950956386407
2023-02-12,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.0921603407068216e-05,6.0,-11.424767766277196
2023-02-19,santa_cruz,Santa Cruz,Santa Cruz,lowland,7.5574202735694035e-06,4.0,-11.792980659661124
2023-02-26,santa_cruz,Santa Cruz,Santa Cruz,lowland,8.070540109660483e-06,4.0,-11.7272901498352
2023-03-05,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.753920805987094e-06,5.0,-11.53784121984131
2023-03-12,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.1372433449294332e-05,5.0,-11.384318249416992
2023-03-19,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.3252566701993372e-05,6.0,-11.231319310934062
2023-03-26,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.15682391329566e-06,4.0,-11.60101117376086
2023-04-02,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.1600128933732766e-05,7.0,-11.364494344936764
2023-04-09,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.416820209891025e-06,6.0,-11.573013083697713
2023-04-16,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.3115244677551875e-05,4.0,-11.24173528850594
2023-04-23,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.1730125087161926e-05,5.0,-11.353350231488577
2023-04-30,santa_cruz,Santa Cruz,Santa Cruz,lowland,8.248665895853035e-06,5.0,-11.705459080287662
2023-05-07,santa_cruz,Santa Cruz,Santa Cruz,lowland,,0.0,
2023-05-14,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.1358054716342111e-05,6.0,-11.385583399093088
2023-05-21,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.919913130667282e-06,4.0,-11.520966393695021
2023-05-28,santa_cruz,Santa Cruz,Santa Cruz,lowland,6.669238267502682e-06,6.0,-11.918004907331586
2023-06-04,santa_cruz,Santa Cruz,Santa Cruz,lowland,,2.0,
2023-06-11,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.0348159140861637e-05,6.0,-11.478701914858316
2023-06-18,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.4480263746845156e-05,4.0,-11.142723956611457
2023-06-25,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.524689812887596e-06,7.0,-11.561623203057884
2023-07-02,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.21473815432011e-05,5.0,-11.318396922251162
2023-07-09,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.6944468209272194e-05,4.0,-10.985569136739587
2023-07-16,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.477256886888081e-05,4.0,-11.122738551772256
2023-07-23,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.785759901092363e-05,5.0,-10.933081425431821
2023-07-30,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.838759256717261e-05,5.0,-10.903834437804788
2023-08-06,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.5023438122377178e-05,7.0,-10.595697647402964
2023-08-13,santa_cruz,Santa Cruz,Santa Cruz,lowland,3.732034204450344e-05,5.0,-10.195972016847511
2023-08-20,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.69483309163706e-05,6.0,-10.521589195129375
2023-08-27,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.5356541855323762e-05,5.0,-10.582473799865191
2023-09-03,santa_cruz,Santa Cruz,Santa Cruz,lowland,4.312437829398975e-05,7.0,-10.051422099087919
2023-09-10,santa_cruz,Santa Cruz,Santa Cruz,lowland,3.5251447662588604e-05,4.0,-10.253003961107051
2023-09-17,santa_cruz,Santa Cruz,Santa Cruz,lowland,3.888455755739886e-05,6.0,-10.154913364115382
2023-09-24,santa_cruz,Santa Cruz,Santa Cruz,lowland,4.773623598299643e-05,7.0,-9.949819784255027
2023-10-01,santa_cruz,Santa Cruz,Santa Cruz,lowland,4.524914774258774e-05,5.0,-10.003326722413659
2023-10-08,santa_cruz,Santa Cruz,Santa Cruz,lowland,3.507780574695445e-05,4.0,-10.257941942389415
2023-10-15,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.9773944261949052e-05,5.0,-10.421876900548877
2023-10-22,santa_cruz,Santa Cruz,Santa Cruz,lowland,5.4409628107909875e-05,7.0,-9.818969432485023
2023-10-29,santa_cruz,Santa Cruz,Santa Cruz,lowland,3.196525872621973e-05,3.0,-10.350860909731109
2023-11-05,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.646368772137634e-05,4.0,-11.014353346412987
2023-11-12,santa_cruz,Santa Cruz,Santa Cruz,lowland,3.116850777484761e-05,7.0,-10.37610233909272
2023-11-19,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.027149604045189e-05,5.0,-10.8062947945775
2023-11-26,santa_cruz,Santa Cruz,Santa Cruz,lowland,2.0702823193694877e-05,5.0,-10.785240480823864
2023-12-03,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.5145678272775127e-05,7.0,-11.097795329227083
2023-12-10,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.5450211632235797e-05,5.0,-11.077887856834995
2023-12-17,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.1596433832567483e-05,7.0,-11.364812935344641
2023-12-24,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.8062772703257086e-05,5.0,-10.921657494447416
2023-12-31,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.359137831106721e-05,5.0,-11.206074913967733
2024-01-07,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.2824336842030886e-05,5.0,-11.26416587646807
2024-01-14,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.1864537646891223e-05,6.0,-11.341956636649448
2024-01-21,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.3707386136915016e-05,7.0,-11.197575736329371
2024-01-28,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.585726597239394e-05,3.0,-11.05188274171255
2024-02-04,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.5937051550464635e-05,6.0,-11.046863873451573
2024-02-11,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.6193250738936374e-05,5.0,-11.03091602358991
2024-02-18,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.2481812816285054e-05,6.0,-11.291237947856724
2024-02-25,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.1442766685174162e-05,4.0,-11.378152758142324
2024-03-03,santa_cruz,Santa Cruz,Santa Cruz,lowland,9.899301966576702e-06,7.0,-11.523046311736161
2024-03-10,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.1347068085941873e-05,7.0,-11.386551165826031
2024-03-17,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.063179291626579e-05,6.0,-11.451661714144654
2024-03-24,santa_cruz,Santa Cruz,Santa Cruz,lowland,1.0817816391783772e-05,6.0,-11.43431611713238
